country,full_name,club,position,matches,goals
Аргентина,Mike Sullivan,Ривер Плейт,полузащитник,3,15
Германия,Brandon Miller,Бавария,нападающий,117,11
Португалия,Heather Mayer MD,Порту,защитник,106,4
Бразилия,Christine Walsh,Сантос,защитник,46,10
Португалия,Mark Wolf,Бенфика,нападающий,68,37
Португалия,Susan Andrews,Порту,защитник,104,7
Франция,William Fleming,Лион,нападающий,123,33
Испания,Adam Hernandez,Атлетико Мадрид,защитник,61,4
Англия,Eric Arnold,Челси,защитник,99,11
Аргентина,James Burnett,Ривер Плейт,полузащитник,39,19
Португалия,Juan Church,Бенфика,нападающий,29,44
Нидерланды,Daniel Cunningham,Фейеноорд,полузащитник,121,10
Аргентина,Laura Johnson,Ривер Плейт,вратарь,107,-42
Аргентина,Joseph Alvarez,Бока Хуниорс,нападающий,98,48
Испания,Theresa Smith,Барселона,полузащитник,118,16
Франция,Zachary Morgan,Лион,нападающий,25,30
Италия,Lori Weaver,Интер,нападающий,19,40
Аргентина,Christopher Mendoza,Бока Хуниорс,полузащитник,109,23
Англия,Jacob Davis,Ливерпуль,вратарь,58,-33
Франция,Ronald Mathis,ПСЖ,полузащитник,109,14
Португалия,David Morgan,Порту,нападающий,150,23
Аргентина,Catherine Jackson,Ривер Плейт,защитник,95,9
Россия,Eduardo Anderson,Спартак,полузащитник,109,15
Англия,Gilbert Daniels,Челси,защитник,122,17
Аргентина,Cathy Clark,Бока Хуниорс,полузащитник,88,13
Нидерланды,Lauren Brown,Аякс,защитник,108,7
Бразилия,Jeffrey Gutierrez,Сантос,защитник,65,7
Испания,Christina Ellis,Атлетико Мадрид,защитник,123,7
Италия,Charles Briggs,Интер,защитник,130,2
Англия,Melissa Williams,Манчестер Юнайтед,полузащитник,49,17
Бразилия,Katherine Whitaker,Палмейрас,полузащитник,60,13
Нидерланды,Michelle Torres,ПСВ,полузащитник,149,28
Англия,Sandra Vang,Челси,защитник,5,14
Франция,Lisa Williams,ПСЖ,вратарь,90,-27
Испания,Benjamin Long,Атлетико Мадрид,нападающий,29,10
Бразилия,Jamie Rogers,Фламенго,защитник,13,20
Франция,Christopher Houston,Олимпик Марсель,полузащитник,46,11
Англия,Omar Terrell,Ливерпуль,защитник,42,13
Франция,James Robinson,Олимпик Марсель,защитник,57,12
Англия,James Bruce,Манчестер Юнайтед,защитник,119,2
Испания,Aaron Lopez,Реал Мадрид,нападающий,28,26
Италия,Julie Marshall,Милан,защитник,127,14
Россия,Alexander Robinson,ЦСКА,вратарь,67,-13
Франция,Stephen Nicholson,ПСЖ,защитник,28,11
Нидерланды,Anthony Baird,Аякс,полузащитник,28,7
Бразилия,Christina Romero,Фламенго,нападающий,86,33
Португалия,Matthew Keith,Спортинг,вратарь,21,-49
Германия,Dana Riggs,Боруссия Дортмунд,защитник,37,15
Португалия,Michael Blanchard,Спортинг,защитник,118,2
Англия,Gina Richmond,Манчестер Юнайтед,нападающий,75,18
Россия,Diamond Buckley,Спартак,вратарь,5,-44
Италия,Deanna Mcbride,Ювентус,вратарь,11,-43
Испания,Scott Gray,Атлетико Мадрид,нападающий,129,38
Испания,Joshua Wright,Барселона,полузащитник,80,19
Англия,Nancy Curtis,Ливерпуль,защитник,57,11
Нидерланды,Kathryn Bowman,Фейеноорд,защитник,132,10
Италия,David Brown,Интер,полузащитник,15,25
Германия,Kristina Brown,РБ Лейпциг,полузащитник,107,27
Франция,Lindsey Williamson,Лион,вратарь,121,-46
Германия,Randy Turner,Боруссия Дортмунд,защитник,149,20
Германия,Danielle Dougherty,РБ Лейпциг,защитник,40,5
Португалия,Andrew Johnson,Спортинг,защитник,57,8
Франция,Lori Williams,ПСЖ,защитник,49,19
Франция,Ryan Flores,Олимпик Марсель,вратарь,69,-46
Англия,Patrick Johnson,Манчестер Юнайтед,защитник,37,19
Нидерланды,Leah Ballard,ПСВ,полузащитник,14,28
Аргентина,Justin Adams,Бока Хуниорс,защитник,63,18
Нидерланды,Candace Campbell,Фейеноорд,нападающий,24,42
Бразилия,Victoria Thomas,Фламенго,защитник,95,13
Португалия,Adam Mcguire,Бенфика,нападающий,78,47
Аргентина,Earl Lewis,Бока Хуниорс,защитник,69,5
Португалия,Kimberly Young,Порту,нападающий,126,41
Италия,Isabel Anderson,Ювентус,нападающий,146,25
Россия,Madison Macias,Краснодар,защитник,108,12
Испания,Mary Hernandez,Атлетико Мадрид,нападающий,29,11
Германия,David Nichols,Боруссия Дортмунд,нападающий,14,48
Франция,Paul Jones,Лион,вратарь,70,-7
Португалия,Jacqueline Lee,Спортинг,нападающий,38,39
Италия,Timothy Horton,Милан,защитник,62,17
Португалия,Crystal Archer,Бенфика,полузащитник,32,16
Испания,Michelle Montgomery,Атлетико Мадрид,защитник,15,8
Нидерланды,Lisa Sanchez,ПСВ,вратарь,38,-47
Португалия,Taylor Jones,Спортинг,защитник,32,4
Италия,Joseph Hunter,Интер,нападающий,16,17
Италия,Marc Smith,Ювентус,защитник,106,4
Франция,Melissa Castro,ПСЖ,полузащитник,96,22
Испания,Tara Smith,Барселона,нападающий,134,35
Бразилия,Richard Sloan,Коринтианс,нападающий,80,18
Португалия,Erin Sanchez,Порту,нападающий,51,15
Португалия,Stacy Kelley,Спортинг,нападающий,71,43
Россия,Jeffrey Robbins,Краснодар,вратарь,69,-3
Нидерланды,Christopher Perry,Фейеноорд,защитник,50,1
Нидерланды,Martha Bennett,ПСВ,нападающий,136,34
Италия,Destiny Soto,Ювентус,нападающий,28,18
Португалия,Joshua Evans,Порту,полузащитник,25,21
Португалия,Hailey Hawkins,Порту,полузащитник,82,25
Нидерланды,Ashley Lane,ПСВ,защитник,130,11
Россия,Patricia Williams,Спартак,нападающий,118,50
Германия,Bruce Leach,РБ Лейпциг,полузащитник,120,9
Италия,Ricardo Kelly,Интер,нападающий,94,32
Германия,Tony Cook,РБ Лейпциг,нападающий,2,43
Россия,Jill Castaneda,Краснодар,полузащитник,120,29
Франция,Tyrone Carter,Олимпик Марсель,полузащитник,131,9
Испания,Timothy Lewis,Реал Мадрид,полузащитник,55,28
Франция,Michael Garcia,Лион,полузащитник,3,23
Италия,Natalie Webb,Интер,полузащитник,61,26
Германия,Kevin Daniels,РБ Лейпциг,полузащитник,45,12
Англия,Ernest Stewart,Манчестер Юнайтед,защитник,113,20
Франция,Jeffery Hartman,ПСЖ,вратарь,2,-17
Германия,Jennifer Gibbs,Боруссия Дортмунд,нападающий,84,16
Аргентина,Katherine Flynn,Бока Хуниорс,нападающий,40,17
Аргентина,Monica Nguyen,Ривер Плейт,защитник,9,1
Бразилия,Meghan Roberson,Палмейрас,полузащитник,105,5
Нидерланды,Christopher Owens,Аякс,нападающий,86,41
Англия,Shannon Green,Ливерпуль,нападающий,99,26
Италия,Craig Jackson,Ювентус,защитник,92,1
Германия,Jasmine Hanson,РБ Лейпциг,защитник,7,13
Аргентина,Erin Williams,Ривер Плейт,полузащитник,95,26
Франция,Peter Daniels,Лион,защитник,70,20
Россия,Doris Oconnor,Зенит,защитник,108,0
Франция,Trevor Hodge,Олимпик Марсель,вратарь,49,-15
Аргентина,Richard Francis,Ривер Плейт,защитник,139,11
Италия,Robin Melendez,Ювентус,полузащитник,92,18
Бразилия,Jay Williams,Палмейрас,нападающий,117,33
Португалия,Benjamin Brown,Спортинг,полузащитник,91,10
Франция,John Lewis,Лион,полузащитник,102,21
